species,group1,group2,pair,mean1,mean2,effect_size,cohens_d,t_statistic,p_value_ttest,u_statistic,p_value_mwu,n1,n2,p_adjusted,significant,p_adjusted_ttest,significant_ttest
s__Polynucleobacter_necessarius,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,6.320494407599654,-0.4468076314754995,6.767302039075153,3.4915958196731443,8.48956601285382,3.3570580301383387e-06,1536.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,1.129635040275345e-05,True
s__GGB46527_SGB64388,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,9.5348694742362,-0.4468076314754995,9.981677105711698,6.399167457935204,15.885990362454011,4.642139252276259e-09,1536.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,3.3766103366979297e-08,True
s__GGB45217_SGB62738,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,-2.953100806368981,0.37256166312761185,-3.325662469496593,-1.7363866162618855,-8.529601066420254,1.2135019450666919e-08,0.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,6.533407793528708e-08,True
s__GGB46797_SGB64687,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,10.113809911500473,-0.4468076314754995,10.560617542975972,6.98505841484693,17.408200331262204,1.680971478772646e-09,1536.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,1.5311568001509148e-08,True
s__Rhodoluna_lacicola,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,6.247696531612431,-0.4468076314754995,6.69450416308793,3.8256024104672766,9.38165689330353,1.2164048910647942e-06,1536.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,4.437339076298069e-06,True
s__GGB44434_SGB61856,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,-2.953100806368981,0.3815789344093159,-3.334679740778297,-1.720811246984074,-8.514451840567073,1.0940897513755708e-08,0.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,5.94211264215867e-08,True
s__Actinomycetia_unclassified_SGB64102,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,7.34986591422728,-0.4468076314754995,7.796673545702779,4.111330238522976,10.013121567720994,6.453346814016189e-07,1536.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,2.4535738517350325e-06,True
s__Candidatus_Nanopelagicus_SGB64093,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,8.589800322430998,-0.4468076314754995,9.036607953906497,5.158187000644241,12.648268773132129,5.618090710257027e-08,1536.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,2.7699989356377654e-07,True
s__Limnohabitans_sp_Rim11,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,10.31689609761843,-0.4468076314754995,10.76370372909393,6.809417195243684,16.87778331525832,2.430356413967302e-09,1536.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,2.1660779487432548e-08,True
s__GGB75623_SGB102995,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,-2.953100806368981,0.39961575057603455,-3.3527165569450155,-1.6914707150563384,-8.485236868435514,8.934632500077509e-09,0.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,5.226580660567473e-08,True
s__Flavobacterium_dankookense,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,-2.953100806368981,1.2643742556423154,-4.217475062011296,-1.7728788334297299,-9.848897772076686,2.3592142417695537e-11,0.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,4.473659010194747e-10,True
s__GGB75160_SGB103632,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,-2.953100806368981,6.349975082658286,-9.303075889027268,-1.8399931048682667,-13.198491730532005,1.2758193630107858e-24,0.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,3.66342417093097e-22,True
s__GGB75522_SGB103289,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,-2.953100806368981,0.22943750671153068,-3.182538313080512,-2.0231377220950195,-8.719435454107192,6.440556369011519e-08,0.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,3.149761143969137e-07,True
s__GGB24856_SGB81948,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,9.928114938051971,-0.4468076314754995,10.37492256952747,6.394922322310957,15.803622125992332,5.033364586545387e-09,1536.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,3.617543320246565e-08,True
s__GGB46599_SGB64468,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,-2.953100806368981,4.253944200302012,-7.2070450066709935,-1.5900195812201399,-11.149994363330928,3.0749893067354087e-19,0.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,5.0114014917877066e-17,True
s__GGB65286_SGB88265,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,-2.953100806368981,0.34507037774124405,-3.298171184110225,-1.786197299823774,-8.574822932024873,1.672021556984852e-08,0.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,8.859657283496186e-08,True
s__Polynucleobacter_sp_es_MAR_4,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,9.810753736750433,-0.4468076314754995,10.257561368225932,8.044560750963306,20.596414968887597,2.2067296119705763e-10,1536.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,2.414987216004097e-09,True
s__Flavobacterium_sp_GENT5,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,11.604895808344766,-0.4468076314754995,12.051703439820265,7.630274015650909,18.91410596562826,7.022981855620663e-10,1536.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,6.953789916156419e-09,True
s__GGB67319_SGB91067,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,-2.953100806368981,7.981406629817831,-10.934507436186813,-2.0036404635873644,-14.569448273864097,2.4169446359415304e-28,0.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,9.716117436484953e-26,True
s__Limnohabitans_sp_T6_20,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,7.05490462813495,-0.4468076314754995,7.501712259610449,4.798941440486945,11.910331997443862,1.002742714790382e-07,1536.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,4.764805807869191e-07,True
s__GGB45669_SGB63385,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,-2.953100806368981,0.17953806418492596,-3.1326388705539068,-2.1602596717628604,-8.777729208063283,1.1743620948166567e-07,0.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,5.519410313128948e-07,True
s__GGB75173_SGB103644,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,-2.953100806368981,1.8512748153825014,-4.804375621751483,-1.5222322244643525,-9.587290466360615,2.3369062884580283e-13,0.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,1.0230623026652654e-11,True
s__Candidatus_Nitrospira_nitrificans,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,5.772082916512253,-0.4468076314754995,6.218890547987752,4.162456292129045,10.389847312898807,4.053992452524606e-07,1536.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,1.6050935317612194e-06,True
s__Candidatus_Planktophila_limnetica,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,8.689839679361631,-0.4468076314754995,9.13664731083713,5.261379583609828,12.91199272296431,4.503875126647095e-08,1536.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,2.2556783233955134e-07,True
s__Limnohabitans_sp_2KL_27,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,9.427481606367026,-0.4468076314754995,9.874289237842525,6.32482965669741,15.699805255050647,5.27585890629171e-09,1536.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,3.7738350183794797e-08,True
s__GGB34754_SGB82226,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,9.532954014710922,-0.4468076314754995,9.979761646186422,5.728601234803184,14.054362073844748,1.836625977708126e-08,1536.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,9.67236213587773e-08,True
s__Candidatus_Planktophila_sulfonica,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,11.466634194518212,-0.4468076314754995,11.913441825993711,7.254470227566922,17.90406839254554,1.3122590959920358e-09,1536.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,1.2287146504397479e-08,True
s__Thauera_terpenica,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,-2.953100806368981,0.2560384084754109,-3.209139214844392,-1.9639009048965252,-8.692390855891412,4.735659238949243e-08,0.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,2.360002083542474e-07,True
s__actinobacterium_SCGC_AAA028_A23,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,7.59220963080575,-0.4468076314754995,8.03901726228125,4.437192769110743,10.847540306877965,2.8122820711284574e-07,1536.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,1.1388892470721692e-06,True
s__Phocaeicola_paurosaccharolyticus,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,5.890629024971275,-0.4468076314754995,6.337436656446775,9.744061852726041,37.00505233717782,2.094623463928776e-16,1536.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,1.9431660749985417e-14,True
s__GGB46168_SGB63936,Chopyk_2020_pond,Schulz_2017_wastewater,Chopyk_2020_pond vs Schulz_2017_wastewater,-0.6224107650939729,0.10052665563587836,-0.7229374207298512,-0.5838981573936329,-4.541913004897136,1.0680622147729306e-05,2959.0,9.655461828475591e-09,86,128,4.918113708067531e-08,True,2.9394866066092066e-05,True
s__Candidatus_Fonsibacter_ubiquis,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,9.73842317290949,-0.4468076314754995,10.18523080438499,6.3882017916643425,15.817967694233653,4.931522091567082e-09,1536.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,3.561326731993952e-08,True
s__Caedimonas_varicaedens,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,6.061468959060185,-0.4468076314754995,6.508276590535684,3.6236945210989773,8.865539546400822,2.1532379969405777e-06,1536.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,7.4792771437509696e-06,True
s__Flavobacterium_franklandianum,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,-2.953100806368981,0.9094456141499314,-3.862546420518912,-1.8380133758604884,-9.543766317946348,3.953925437885982e-10,0.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,4.103643784931579e-09,True
s__Flavobacterium_glycines,Chopyk_2020_pond,Rowe_2017_hospital_wastewater,Chopyk_2020_pond vs Rowe_2017_hospital_wastewater,0.22802591642693296,-1.7091372802570401,1.937163196683973,0.8824194408523296,5.390275799870506,4.44870731777166e-07,1570.0,1.0048093308242516e-08,86,20,4.918113708067531e-08,True,1.749882917557933e-06,True
s__Candidatus_Nanopelagicus_abundans,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,6.652868926162495,-0.4468076314754995,7.099676557637994,3.737482425390263,9.101414862452902,1.683039679983741e-06,1536.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,5.952333882875049e-06,True
s__GGB25672_SGB61746,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,7.559812455832368,-0.4468076314754995,8.006620087307867,4.7184548689452335,11.605714715371752,1.364701324636397e-07,1536.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,6.339868249273862e-07,True
s__GGB26613_SGB38793,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,6.686449094990756,-0.4468076314754995,7.133256726466255,3.2819647956951847,7.919369413839348,6.711487051867854e-06,1536.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,1.8867257306649492e-05,True
s__GGB69468_SGB93649,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,-2.953100806368981,0.34779742893179194,-3.3008982353007728,-1.7687170161601766,-8.548547245434008,1.5660307570044307e-08,0.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,8.334656191294543e-08,True
s__GGB25723_SGB106723,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,9.218468935440274,-0.4468076314754995,9.665276566915773,5.615429910673545,13.792616251551987,2.2307843828077753e-08,1536.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,1.1616260646227016e-07,True
s__GGB46331_SGB64109,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,8.086360534184015,-0.4468076314754995,8.533168165659514,4.561538055754597,11.121684492768194,2.1968649097892427e-07,1536.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,9.079571902693032e-07,True
s__GGB45764_SGB63487,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,-2.953100806368981,0.29978468322712487,-3.252885489596106,-1.860098260786783,-8.619776536391463,2.747500468566937e-08,0.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,1.4123979390842823e-07,True
s__GGB75612_SGB103140,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,7.3462711593046235,-0.4468076314754995,7.793078790780123,6.566862087844885,17.067855005087328,1.606773310328091e-09,1536.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,1.4680065244361194e-08,True
s__GGB62437_SGB95276,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,-2.953100806368981,2.143445321636645,-5.096546128005626,-1.5553729891418135,-9.931606972586671,3.160601204348731e-14,0.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,1.7325841147475315e-12,True
s__Polynucleobacter_yangtzensis,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,10.92679253018038,-0.4468076314754995,11.37360016165588,7.186756646340146,17.810595543505112,1.3552223591959024e-09,1536.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,1.2630588602706788e-08,True
s__GGB44369_SGB61784,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,-2.953100806368981,0.3511061546141816,-3.3042069609831626,-1.7732597900185576,-8.562033541718126,1.5504302512660704e-08,0.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,8.258917327857248e-08,True
s__Rhodocyclaceae_bacterium,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,-2.953100806368981,0.5092213889910167,-3.462322195359998,-1.5303248726195473,-8.27979897034289,2.809722232179562e-09,0.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,2.4377877784234185e-08,True
s__Diaphorobacter_SGB61891,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,-2.953100806368981,0.3280945720166363,-3.2811953783856174,-1.811418947440766,-8.589554214010521,2.0040596910218995e-08,0.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,1.0489999945192755e-07,True
s__Limnohabitans_sp_MMS_10A_160,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,7.919734412287087,-0.4468076314754995,8.366542043762587,5.429977534241729,13.500206022854616,2.64387025096467e-08,1536.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,1.3661129060254467e-07,True
s__Sphingorhabdus_lacus,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,8.20970558873739,-0.399416162021564,8.609121750758955,6.114182331745025,15.510021679029537,5.333944981623853e-09,1536.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,3.8063536377741814e-08,True
s__GGB67334_SGB91087,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,-2.953100806368981,2.4751978258533303,-5.428298632222312,-1.55414590398983,-10.143784062827509,3.863526034956065e-15,0.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,2.5885624434205636e-13,True
s__Candidatus_Cloacimonas_acidaminovorans,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,-2.953100806368981,0.28773035451361595,-3.240831160882597,-2.012153634125633,-8.817050360084695,4.372220823022197e-08,0.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,2.195211620551528e-07,True
s__Fluviibacter_phosphoraccumulans,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,11.160266414937363,-0.049654337692680926,11.209920752630044,11.488639364697477,52.90098258967877,2.3797655644204033e-23,1536.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,5.739994541382013e-21,True
s__beta_proteobacterium_CB,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,10.773334379018488,-0.4468076314754995,11.220142010493987,7.1078047876066615,17.62016444485142,1.5207985202184617e-09,1536.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,1.3979291275788605e-08,True
s__GGB34383_SGB60872,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,8.956285892919999,-0.4468076314754995,9.403093524395498,5.104637796587021,12.461614258487531,6.694551325208115e-08,1536.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,3.2607548054123535e-07,True
s__Candidatus_Planktophila_vernalis,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,9.762082501757254,-0.4468076314754995,10.208890133232753,6.209070181246315,15.322045325775726,7.07912326239848e-09,1536.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,4.963617822356144e-08,True
s__Polynucleobacter_sp_78F_HAINBA,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,9.253262681989893,-0.4468076314754995,9.700070313465393,6.593287793025641,16.49171256001919,2.965047588167506e-09,1536.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,2.550533089393732e-08,True
s__Bacteroides_graminisolvens,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,9.600921368342597,-0.3177200682185582,9.918641436561154,11.933679519560737,62.03517930735244,1.170371795269189e-30,1536.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,7.841491028303566e-28,True
s__GGB24669_SGB36543,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,-2.953100806368981,1.4283895064787275,-4.381490312847708,-1.5387741862126174,-9.300656446010827,4.175525014995535e-12,0.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,1.1710891088568875e-10,True
s__Polynucleobacter_sp_MWH_CaK5,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,10.126398889123907,-0.4468076314754995,10.573206520599406,6.739370348437783,16.718984927687952,2.6792282070166207e-09,1536.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,2.3448107530203516e-08,True
s__Sphingorhabdus_rigui,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,11.470331252177411,-0.4468076314754995,11.91713888365291,7.691389663839452,19.109500670936704,6.185710762924107e-10,1536.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,6.227017679537957e-09,True
s__Aquirufa_lenticrescens,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,8.264413074359338,-0.4468076314754995,8.711220705834837,5.452051359164507,13.496646891451338,2.7066732243810954e-08,1536.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,1.3961710473069295e-07,True
s__Limnohabitans_parvus,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,10.313985147877505,-0.4468076314754995,10.760792779353004,6.8626480626398,17.025907446063048,2.198247670984837e-09,1536.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,1.9754744345810086e-08,True
s__Flavobacterium_sp_GENT11,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,11.602733727287186,-0.4468076314754995,12.049541358762685,7.6659535992951975,19.013399905036348,6.608445992129328e-10,1536.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,6.608445992129327e-09,True
s__GGB23787_SGB63754,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,-2.953100806368981,0.1734632686182543,-3.126564074987235,-2.1656401274939086,-8.77076783866941,1.2302348305235564e-07,0.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,5.746178178200654e-07,True
s__GGB57281_SGB78792,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,8.766177558822497,-0.4468076314754995,9.212985190297996,6.894463468107642,17.502234789426385,1.4155378998731504e-09,1536.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,1.3152070163690442e-08,True
s__GGB41936_SGB59041,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,7.496691841470439,-0.4468076314754995,7.9434994729459385,5.994833748009536,15.240731911545796,6.374466231536436e-09,1536.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,4.500940442173854e-08,True
s__actinobacterium_SCGC_AAA028_A23,Chopyk_2020_pond,Schulz_2017_wastewater,Chopyk_2020_pond vs Schulz_2017_wastewater,7.689821778528236,-0.4468076314754995,8.136629410003735,1.4844836659042984,9.692946822348448,1.8925676432226e-15,8048.0,9.784768389379661e-09,86,128,4.918113708067531e-08,True,1.358593201027652e-13,True
s__GGB41799_SGB83534,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,-2.953100806368981,1.4952478923212118,-4.448348698690193,-1.6088697769552558,-9.6016255634736,2.7679983811917653e-12,0.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,8.063299632167316e-11,True
s__Polynucleobacter_sp_MWH_Jannik1A5,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,9.358601504094826,-0.4468076314754995,9.805409135570326,5.7989021581191995,14.268271510034607,1.541505817221944e-08,1536.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,8.21863844195254e-08,True
s__Aurantimicrobium_photophilum,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,8.50840209285566,-0.4468076314754995,8.955209724331159,5.859975605901608,14.584256898057324,1.150974788446526e-08,1536.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,6.213409108623591e-08,True
s__Limnohabitans_sp_Hippo3,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,8.726067308239804,-0.4468076314754995,9.172874939715303,5.6023020993432855,13.830946943895027,2.11337780487184e-08,1536.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,1.1033478929330906e-07,True
s__GGB41796_SGB58890,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,-2.953100806368981,1.7733164287424628,-4.726417235111444,-1.5550556330400715,-9.653201467639102,3.7904957996126563e-13,0.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,1.5340060182325045e-11,True
s__Limnohabitans_sp_G3_2,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,10.675275097937538,-0.4468076314754995,11.122082729413037,7.254043176935448,18.046348366966775,1.1472811157218215e-09,1536.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,1.0877523785853119e-08,True
s__Candidatus_Planktophila_lacus,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,8.375624780397256,-0.4468076314754995,8.822432411872756,4.997775471630131,12.246313695807011,7.90929441377724e-08,1536.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,3.821558118195253e-07,True
s__Limnohabitans_sp_Jir61,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,6.056874671626036,-0.4468076314754995,6.503682303101535,3.9395148197319876,9.717278085537624,8.374765792407204e-07,1536.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,3.1385853156131414e-06,True
s__Limnohabitans_sp_63ED37_2,Lekunberri_2018_river_wastewater,Schulz_2017_wastewater,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,11.106832477211285,-0.4468076314754995,11.553640108686784,7.4734968607397585,18.573238063812152,8.430958044537235e-10,1536.0,1.0398996646411446e-08,12,128,4.918113708067531e-08,True,8.16030128548307e-09,True
