species,p_value,aic,bic,effect_size,max_prevalence,max_prev_group,min_prevalence,min_prev_group,n_samples,overall_prevalence,p_adjusted,sig_fdr,log10p,log10p_adjusted
s__GGB28559_SGB41169,1.9473735057826606e-11,182.88426503596645,-920.2942566168197,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6746411483253588,6.901004861118627e-11,True,10.710550742910728,10.161087666673664
s__GGB28569_SGB41182,1.9473735057827808e-11,183.08459970982068,-920.0939219429654,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6794258373205742,6.901004861118627e-11,True,10.710550742910701,10.161087666673664
s__GGB29195_SGB41932,1.9473735057826606e-11,182.88426503596645,-920.2942566168197,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6746411483253588,6.901004861118627e-11,True,10.710550742910728,10.161087666673664
s__GGB29038_SGB41759,1.9473735057827808e-11,183.08459970982068,-920.0939219429654,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6794258373205742,6.901004861118627e-11,True,10.710550742910701,10.161087666673664
s__GGB29233_SGB41982,1.9473735057827808e-11,183.08459970982068,-920.0939219429654,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6794258373205742,6.901004861118627e-11,True,10.710550742910701,10.161087666673664
s__Polynucleobacter_sp_MWH_CaK5,1.9473735057827808e-11,163.29932222125774,-939.8791994315283,0.95,1.0,Lekunberri_2018_river_wastewater,0.05,Rowe_2017_hospital_wastewater,209,0.69377990430622,6.901004861118627e-11,True,10.710550742910701,10.161087666673664
s__Pseudomonas_protegens,1.9473735057828648e-11,168.36203142308102,-934.8164902297052,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6411483253588517,6.901004861118627e-11,True,10.710550742910684,10.161087666673664
s__Bifidobacterium_minimum,1.9473735057828296e-11,175.3748094289505,-927.8037122238356,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6507177033492823,6.901004861118627e-11,True,10.71055074291069,10.161087666673664
s__Bacteroides_propionicifaciens,1.947373505782815e-11,182.27917916779325,-920.899342484993,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6698564593301436,6.901004861118627e-11,True,10.710550742910694,10.161087666673664
s__Bifidobacterium_merycicum,1.9473735057829992e-11,182.27917916779322,-920.899342484993,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6698564593301436,6.901004861118627e-11,True,10.710550742910653,10.161087666673664
s__Thermomonas_SGB62036,2.167336552546117e-12,138.06619682248737,-965.1123248302988,0.9109375,0.9609375,Schulz_2017_wastewater,0.05,Rowe_2017_hospital_wastewater,209,0.7033492822966507,6.901004861118627e-11,True,11.664073644487896,10.161087666673664
s__GGB46437_SGB64294,1.9473735057828438e-11,179.9348545508957,-923.2436671018905,0.8484375,0.8984375,Schulz_2017_wastewater,0.05,Rowe_2017_hospital_wastewater,209,0.6650717703349283,6.901004861118627e-11,True,10.710550742910687,10.161087666673664
s__GGB27181_SGB39400,1.947373505782632e-11,183.08459970982082,-920.0939219429654,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6794258373205742,6.901004861118627e-11,True,10.710550742910735,10.161087666673664
s__GGB26186_SGB38199,2.1673437633872006e-12,121.43066449284957,-981.7478571599365,0.95,1.0,Lekunberri_2018_river_wastewater,0.05,Rowe_2017_hospital_wastewater,209,0.7320574162679426,6.901004861118627e-11,True,11.66407219957004,10.161087666673664
s__GGB25723_SGB84803,1.9473735057827808e-11,163.29932222125774,-939.8791994315283,0.95,1.0,Lekunberri_2018_river_wastewater,0.05,Rowe_2017_hospital_wastewater,209,0.69377990430622,6.901004861118627e-11,True,10.710550742910701,10.161087666673664
s__GGB25723_SGB106723,1.9473735057827808e-11,163.29932222125774,-939.8791994315283,0.95,1.0,Lekunberri_2018_river_wastewater,0.05,Rowe_2017_hospital_wastewater,209,0.69377990430622,6.901004861118627e-11,True,10.710550742910701,10.161087666673664
s__GGB25583_SGB37553,1.9473735057826606e-11,182.88426503596645,-920.2942566168197,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6746411483253588,6.901004861118627e-11,True,10.710550742910728,10.161087666673664
s__GGB25454_SGB37409,1.9473735057829e-11,182.27917916779336,-920.899342484993,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6698564593301436,6.901004861118627e-11,True,10.710550742910675,10.161087666673664
s__GGB25411_SGB37363,1.9473735057826606e-11,182.88426503596645,-920.2942566168197,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6746411483253588,6.901004861118627e-11,True,10.710550742910728,10.161087666673664
s__GGB25377_SGB37325,1.9473735057826606e-11,182.88426503596645,-920.2942566168197,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6746411483253588,6.901004861118627e-11,True,10.710550742910728,10.161087666673664
s__GGB25349_SGB37288,1.9473735057826606e-11,182.88426503596645,-920.2942566168197,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6746411483253588,6.901004861118627e-11,True,10.710550742910728,10.161087666673664
s__GGB25251_SGB37187,1.9473735057827808e-11,183.08459970982068,-920.0939219429654,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6794258373205742,6.901004861118627e-11,True,10.710550742910701,10.161087666673664
s__Stenotrophomonas_maltophilia,1.947373505782731e-11,183.08459970982074,-920.0939219429654,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6794258373205742,6.901004861118627e-11,True,10.710550742910712,10.161087666673664
s__Staphylococcus_saccharolyticus,1.947373505782646e-11,175.37480942895056,-927.8037122238356,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6507177033492823,6.901004861118627e-11,True,10.710550742910732,10.161087666673664
s__GGB44536_SGB61974,1.9473735057827663e-11,181.25657804880836,-921.9219436039779,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6650717703349283,6.901004861118627e-11,True,10.710550742910705,10.161087666673664
s__GGB44582_SGB62026,2.167343763387138e-12,121.43066449284967,-981.7478571599365,0.9609375,0.9609375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6746411483253588,6.901004861118627e-11,True,11.664072199570052,10.161087666673664
s__GGB45084_SGB103306,2.167336552546117e-12,138.06619682248737,-965.1123248302988,0.9109375,0.9609375,Schulz_2017_wastewater,0.05,Rowe_2017_hospital_wastewater,209,0.7033492822966507,6.901004861118627e-11,True,11.664073644487896,10.161087666673664
s__GGB450_SGB609,1.9473735057828648e-11,163.29932222125794,-939.8791994315284,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6363636363636364,6.901004861118627e-11,True,10.710550742910684,10.161087666673664
s__GGB45217_SGB62738,2.167343763387138e-12,121.43066449284967,-981.7478571599365,0.9609375,0.9609375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6746411483253588,6.901004861118627e-11,True,11.664072199570052,10.161087666673664
s__GGB45764_SGB63487,2.167343763387138e-12,121.43066449284967,-981.7478571599365,0.9609375,0.9609375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6746411483253588,6.901004861118627e-11,True,11.664072199570052,10.161087666673664
s__Agrobacterium_tomkonis,1.9473735057828296e-11,182.8842650359665,-920.2942566168197,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6746411483253588,6.901004861118627e-11,True,10.71055074291069,10.161087666673664
s__Acinetobacter_sp_ANC_4862,1.9473735057828438e-11,175.37480942895047,-927.8037122238356,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6507177033492823,6.901004861118627e-11,True,10.710550742910687,10.161087666673664
s__Advenella_mandrilli,1.94737350578295e-11,177.8521182721754,-925.3264033806108,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6555023923444976,6.901004861118627e-11,True,10.710550742910664,10.161087666673664
s__Aerococcaceae_bacterium_DSM_111021,1.9473735057827808e-11,182.27917916779313,-920.899342484993,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6698564593301436,6.901004861118627e-11,True,10.710550742910701,10.161087666673664
s__Sarcina_sp_DSM_11001,1.9473735057827808e-11,183.08459970982068,-920.0939219429654,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6794258373205742,6.901004861118627e-11,True,10.710550742910701,10.161087666673664
s__Aerococcus_urinaeequi,1.9473735057829288e-11,182.27917916779322,-920.899342484993,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6698564593301436,6.901004861118627e-11,True,10.71055074291067,10.161087666673664
s__Serratia_sp_PL17,1.9473735057828648e-11,168.36203142308102,-934.8164902297052,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6411483253588517,6.901004861118627e-11,True,10.710550742910684,10.161087666673664
s__Serratia_proteamaculans,1.9473735057828648e-11,168.36203142308102,-934.8164902297052,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6411483253588517,6.901004861118627e-11,True,10.710550742910684,10.161087666673664
s__Staphylococcus_aureus,1.9473735057828648e-11,163.29932222125794,-939.8791994315284,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6363636363636364,6.901004861118627e-11,True,10.710550742910684,10.161087666673664
s__Pseudomonas_sp_DG56_2,1.9473735057827446e-11,183.0845997098208,-920.0939219429654,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6794258373205742,6.901004861118627e-11,True,10.71055074291071,10.161087666673664
s__Psychrobacter_fulvigenes,1.9473735057829288e-11,182.27917916779322,-920.899342484993,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6698564593301436,6.901004861118627e-11,True,10.71055074291067,10.161087666673664
s__Psychrobacter_pasteurii,1.947373505782646e-11,182.27917916779313,-920.899342484993,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6698564593301436,6.901004861118627e-11,True,10.710550742910732,10.161087666673664
s__Qipengyuania_aerophila,1.9473735057827808e-11,168.36203142308096,-934.8164902297053,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6411483253588517,6.901004861118627e-11,True,10.710550742910701,10.161087666673664
s__Salmonella_enterica,1.9473735057829e-11,177.85211827217535,-925.3264033806108,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6555023923444976,6.901004861118627e-11,True,10.710550742910675,10.161087666673664
s__Phycicoccus_elongatus,1.0460659302641898e-11,175.48724343685447,-927.6912782159317,0.85625,0.90625,Schulz_2017_wastewater,0.05,Rowe_2017_hospital_wastewater,209,0.6698564593301436,6.901004861118627e-11,True,10.980440942383105,10.161087666673664
s__Polynucleobacter_asymbioticus,1.9473735057827808e-11,163.29932222125774,-939.8791994315283,0.95,1.0,Lekunberri_2018_river_wastewater,0.05,Rowe_2017_hospital_wastewater,209,0.69377990430622,6.901004861118627e-11,True,10.710550742910701,10.161087666673664
s__Polynucleobacter_sp_es_MAR_4,1.9473735057827808e-11,163.29932222125774,-939.8791994315283,0.95,1.0,Lekunberri_2018_river_wastewater,0.05,Rowe_2017_hospital_wastewater,209,0.69377990430622,6.901004861118627e-11,True,10.710550742910701,10.161087666673664
s__Polynucleobacter_cosmopolitanus,1.9473735057827808e-11,163.29932222125774,-939.8791994315283,0.95,1.0,Lekunberri_2018_river_wastewater,0.05,Rowe_2017_hospital_wastewater,209,0.69377990430622,6.901004861118627e-11,True,10.710550742910701,10.161087666673664
s__Polynucleobacter_sp_AM_26B4,1.9473735057827808e-11,163.29932222125774,-939.8791994315283,0.95,1.0,Lekunberri_2018_river_wastewater,0.05,Rowe_2017_hospital_wastewater,209,0.69377990430622,6.901004861118627e-11,True,10.710550742910701,10.161087666673664
s__Polynucleobacter_sp_AP_Ainpum_60_G11,1.9473735057827808e-11,163.29932222125774,-939.8791994315283,0.95,1.0,Lekunberri_2018_river_wastewater,0.05,Rowe_2017_hospital_wastewater,209,0.69377990430622,6.901004861118627e-11,True,10.710550742910701,10.161087666673664
s__Proteus_mirabilis,1.9473735057828648e-11,182.27917916779325,-920.899342484993,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6698564593301436,6.901004861118627e-11,True,10.710550742910684,10.161087666673664
s__Polynucleobacter_sp_MWH_Jannik1A5,1.9473735057827808e-11,163.29932222125774,-939.8791994315283,0.95,1.0,Lekunberri_2018_river_wastewater,0.05,Rowe_2017_hospital_wastewater,209,0.69377990430622,6.901004861118627e-11,True,10.710550742910701,10.161087666673664
s__GGB44499_SGB61930,1.1136378021044736e-11,142.55823187620635,-960.6202897765799,0.8953125,0.9453125,Schulz_2017_wastewater,0.05,Rowe_2017_hospital_wastewater,209,0.7272727272727273,6.901004861118627e-11,True,10.953256035486087,10.161087666673664
s__Pseudomonas_aeruginosa,1.9473735057829e-11,182.2791791677933,-920.899342484993,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6889952153110048,6.901004861118627e-11,True,10.710550742910675,10.161087666673664
s__GGB46575_SGB64440,3.040677729399098e-11,156.24733499691527,-946.9311866558709,0.803125,0.953125,Schulz_2017_wastewater,0.15,Rowe_2017_hospital_wastewater,209,0.722488038277512,1.0642374437189515e-10,True,10.517029606741872,9.972961465093265
s__GGB45018_SGB103278,3.0406784106255757e-11,130.64404888887287,-972.5344727639133,0.953125,0.953125,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6842105263157895,1.0642374437189515e-10,True,10.51702950944354,9.972961465093265
s__Nitrospira_defluvii,3.10362575558432e-11,129.35052851268236,-973.827993140104,0.8765625,0.9765625,Schulz_2017_wastewater,0.1,Rowe_2017_hospital_wastewater,209,0.7177033492822966,1.0737139539763436e-10,True,10.508130652775812,9.969111402766698
s__GGB46505_SGB103527,3.1056276622948914e-11,107.65228698122145,-995.5262346715648,0.9765625,0.9765625,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6842105263157895,1.0737139539763436e-10,True,10.507850613611906,9.969111402766698
s__GGB67324_SGB91072,3.205600137047095e-11,153.13777564297612,-950.0407460098102,0.8953125,0.9453125,Schulz_2017_wastewater,0.05,Rowe_2017_hospital_wastewater,209,0.7081339712918661,1.1015607743670926e-10,True,10.494090652008225,9.957991537329224
s__GGB67109_SGB90821,3.288451973603753e-11,168.20048150370505,-934.9780401490812,0.871875,0.921875,Schulz_2017_wastewater,0.05,Rowe_2017_hospital_wastewater,209,0.6889952153110048,1.123224258453812e-10,True,10.483008496438504,9.949533525585652
s__Romboutsia_timonensis,3.9052765621986096e-11,145.8714265290327,-957.3070951237535,0.8776041666666666,0.9609375,Schulz_2017_wastewater,0.08333333333333333,Lekunberri_2018_river_wastewater,209,0.7129186602870813,1.2949113871987474e-10,True,10.40834820501748,9.887759950013109
s__GGB44434_SGB61856,3.905288310599397e-11,124.43456688856844,-978.7439547642178,0.9609375,0.9609375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6889952153110048,1.2949113871987474e-10,True,10.408346898513862,9.887759950013109
s__GGB46603_SGB64473,3.905288310599325e-11,124.4345668885684,-978.7439547642178,0.9609375,0.9609375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6889952153110048,1.2949113871987474e-10,True,10.40834689851387,9.887759950013109
s__GGB44435_SGB61857,3.9052883105988714e-11,124.43456688856831,-978.7439547642178,0.95,1.0,Lekunberri_2018_river_wastewater,0.05,Rowe_2017_hospital_wastewater,209,0.7464114832535885,1.2949113871987474e-10,True,10.408346898513921,9.887759950013109
s__GGB38799_SGB54900,3.905288310599397e-11,124.43456688856844,-978.7439547642178,0.9609375,0.9609375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6889952153110048,1.2949113871987474e-10,True,10.408346898513862,9.887759950013109
s__GGB75334_SGB102785,4.150811236513318e-11,142.05721449995582,-961.1213071528305,0.9375,0.9375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6746411483253588,1.3604103879208388e-10,True,10.381867016273292,9.866330060509181
s__GGB73686_SGB62915,4.150811236513274e-11,142.05721449995582,-961.1213071528305,0.9375,0.9375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6746411483253588,1.3604103879208388e-10,True,10.381867016273297,9.866330060509181
s__GGB91291_SGB134920,6.151734926284107e-11,173.44283751441537,-929.7356841383707,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6507177033492823,1.9270904437586616e-10,True,10.21100238623203,9.715097902208297
s__GGB77687_SGB108590,6.151734926284264e-11,164.47508373601082,-938.7034379167754,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6411483253588517,1.9270904437586616e-10,True,10.21100238623202,9.715097902208297
s__Kurthia_huakuii,6.151734926283951e-11,173.4428375144155,-929.7356841383707,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6507177033492823,1.9270904437586616e-10,True,10.211002386232042,9.715097902208297
s__Deefgea_tanakiae,6.151734926283683e-11,171.35914732555756,-931.8193743272286,0.8666666666666666,0.9166666666666666,Lekunberri_2018_river_wastewater,0.05,Rowe_2017_hospital_wastewater,209,0.69377990430622,1.9270904437586616e-10,True,10.21100238623206,9.715097902208297
s__GGB57281_SGB78792,6.151734926284043e-11,169.53779293783367,-933.6407287149524,0.9,1.0,Lekunberri_2018_river_wastewater,0.1,Rowe_2017_hospital_wastewater,209,0.7033492822966507,1.9270904437586616e-10,True,10.211002386232035,9.715097902208297
s__GGB93439_SGB131938,6.151734926284107e-11,173.44283751441537,-929.7356841383707,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6507177033492823,1.9270904437586616e-10,True,10.21100238623203,9.715097902208297
s__Acinetobacter_pseudolwoffii,6.151734926283838e-11,184.0600265507194,-919.1184951020668,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6889952153110048,1.9270904437586616e-10,True,10.21100238623205,9.715097902208297
s__Sphingorhabdus_rigui,6.151734926283683e-11,164.47508373601067,-938.7034379167754,0.95,1.0,Lekunberri_2018_river_wastewater,0.05,Rowe_2017_hospital_wastewater,209,0.6985645933014354,1.9270904437586616e-10,True,10.21100238623206,9.715097902208297
s__GGB26464_SGB38629,6.188177624297117e-11,152.40757288375121,-950.7709487690349,0.9,1.0,Lekunberri_2018_river_wastewater,0.1,Rowe_2017_hospital_wastewater,209,0.7320574162679426,1.9278553368002558e-10,True,10.208437228885897,9.714925557978065
s__GGB46503_SGB91068,7.91746605258684e-11,124.69017786506281,-978.4883437877235,0.91875,0.96875,Schulz_2017_wastewater,0.05,Rowe_2017_hospital_wastewater,209,0.6985645933014354,2.4531165310473983e-10,True,10.101413790059722,9.610281820897244
s__GGB43920_SGB61282,8.343016646886114e-11,153.0013445475135,-950.1771771052727,0.853125,0.953125,Schulz_2017_wastewater,0.1,Rowe_2017_hospital_wastewater,209,0.722488038277512,2.5570218588025223e-10,True,10.07867688986415,9.592265559374235
s__GGB41789_SGB58882,8.343016646886535e-11,162.49143139660796,-940.6870902561782,0.703125,0.953125,Schulz_2017_wastewater,0.25,Rowe_2017_hospital_wastewater,209,0.7368421052631579,2.5570218588025223e-10,True,10.078676889864129,9.592265559374235
s__GGB45839_SGB63564,1.9470963959623724e-10,184.45500653683308,-918.7235151159532,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6794258373205742,5.841289187887734e-10,True,9.710612547094133,9.233491292374424
s__GGB46797_SGB64687,1.9470963959625422e-10,165.47514959029758,-937.7033720624885,0.95,1.0,Lekunberri_2018_river_wastewater,0.05,Rowe_2017_hospital_wastewater,209,0.7033492822966507,5.841289187887734e-10,True,9.710612547094096,9.233491292374424
s__GGB63102_SGB85356,1.9470963959621956e-10,165.4751495902977,-937.7033720624885,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.645933014354067,5.841289187887734e-10,True,9.710612547094172,9.233491292374424
s__GGB26945_SGB39146,1.9470963959625776e-10,185.26042707886063,-917.9180945739256,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6889952153110048,5.841289187887734e-10,True,9.710612547094087,9.233491292374424
s__Rhodocyclaceae_bacterium,2.6008935786530654e-10,125.58595725794383,-977.5925643948424,0.9609375,0.9609375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6985645933014354,7.640967145577733e-10,True,9.58487741756548,9.116851667680283
s__GGB75611_SGB103138,2.6008935786534434e-10,125.58595725794376,-977.5925643948424,0.95,1.0,Lekunberri_2018_river_wastewater,0.05,Rowe_2017_hospital_wastewater,209,0.7559808612440191,7.640967145577733e-10,True,9.584877417565417,9.116851667680283
s__Candidatus_Microthrix_SGB36776,2.6008863558591193e-10,142.22148958758154,-960.9570320652047,0.9109375,0.9609375,Schulz_2017_wastewater,0.05,Rowe_2017_hospital_wastewater,209,0.7272727272727273,7.640967145577733e-10,True,9.584878623621712,9.116851667680283
s__GGB24874_SGB36777,2.600886355858721e-10,156.774285638499,-946.4042360142871,0.7109375,0.9609375,Schulz_2017_wastewater,0.25,Rowe_2017_hospital_wastewater,209,0.7464114832535885,7.640967145577733e-10,True,9.584878623621778,9.116851667680283
s__GGB75190_SGB103598,3.12734298878747e-10,153.0520783279262,-950.12644332486,0.921875,0.921875,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6698564593301436,9.140224096095338e-10,True,9.504824485252422,9.039043156289742
s__GGB44404_SGB88286,4.507178787563179e-10,153.55029280207958,-949.6282288507068,0.61875,0.96875,Schulz_2017_wastewater,0.35,Rowe_2017_hospital_wastewater,209,0.7607655502392344,1.3105489089991399e-09,True,9.346095214302643,8.882546766772256
s__GGB63514_SGB85828,6.149032681474747e-10,166.3032246169766,-936.8752970358096,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6507177033492823,1.5093080218166608e-09,True,9.21119319871882,8.821222119718021
s__GGB46175_SGB63943,6.149032681475284e-10,166.30322461697662,-936.8752970358096,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6507177033492823,1.5093080218166608e-09,True,9.211193198718783,8.821222119718021
s__Sphaerochaeta_globosa,6.149032681474859e-10,185.8881674316853,-917.2903542211009,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6985645933014354,1.5093080218166608e-09,True,9.211193198718814,8.821222119718021
s__GGB63067_SGB85311,6.149032681474747e-10,166.3032246169766,-936.8752970358096,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6507177033492823,1.5093080218166608e-09,True,9.21119319871882,8.821222119718021
s__Flavobacterium_succinicans,6.149032681474747e-10,182.93875694661426,-920.2397647061719,0.8484375,0.8984375,Schulz_2017_wastewater,0.05,Rowe_2017_hospital_wastewater,209,0.6794258373205742,1.5093080218166608e-09,True,9.21119319871882,8.821222119718021
s__GGB73596_SGB126134,6.149032681474747e-10,166.3032246169766,-936.8752970358096,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6507177033492823,1.5093080218166608e-09,True,9.21119319871882,8.821222119718021
s__GGB89133_SGB125080,6.149032681474747e-10,166.3032246169766,-936.8752970358096,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6507177033492823,1.5093080218166608e-09,True,9.21119319871882,8.821222119718021
s__Gemmatimonas_groenlandica,6.149032681474747e-10,166.3032246169766,-936.8752970358096,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6507177033492823,1.5093080218166608e-09,True,9.21119319871882,8.821222119718021
s__GGB7903_SGB11757,6.149032681474747e-10,166.3032246169766,-936.8752970358096,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6507177033492823,1.5093080218166608e-09,True,9.21119319871882,8.821222119718021
s__GGB24641_SGB36504,6.149032681475284e-10,166.30322461697662,-936.8752970358096,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6507177033492823,1.5093080218166608e-09,True,9.211193198718783,8.821222119718021
s__GGB75360_SGB102770,6.149032681474747e-10,166.3032246169766,-936.8752970358096,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6507177033492823,1.5093080218166608e-09,True,9.21119319871882,8.821222119718021
s__GGB32963_SGB71265,6.149032681474949e-10,175.27097839538126,-927.9075432574049,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6602870813397129,1.5093080218166608e-09,True,9.211193198718806,8.821222119718021
s__GGB15867_SGB24119,6.149032681475284e-10,166.30322461697662,-936.8752970358096,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6507177033492823,1.5093080218166608e-09,True,9.211193198718783,8.821222119718021
s__GGB75354_SGB102763,6.149032681475039e-10,182.60386299697225,-920.5746586558139,0.8484375,0.8984375,Schulz_2017_wastewater,0.05,Rowe_2017_hospital_wastewater,209,0.6746411483253588,1.5093080218166608e-09,True,9.211193198718801,8.821222119718021
s__GGB61412_SGB83485,6.149032681474566e-10,171.36593381879956,-931.8125878339865,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6555023923444976,1.5093080218166608e-09,True,9.211193198718835,8.821222119718021
s__Pseudanabaena_sp_lw0831,6.149032681474747e-10,166.3032246169766,-936.8752970358096,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6507177033492823,1.5093080218166608e-09,True,9.21119319871882,8.821222119718021
s__GGB46017_SGB63756,6.149032681475284e-10,166.30322461697662,-936.8752970358096,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6507177033492823,1.5093080218166608e-09,True,9.211193198718783,8.821222119718021
s__GGB45699_SGB63416,6.149032681475284e-10,166.30322461697662,-936.8752970358096,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6507177033492823,1.5093080218166608e-09,True,9.211193198718783,8.821222119718021
