species,p_value,aic,bic,effect_size,max_prevalence,max_prev_group,min_prevalence,min_prev_group,n_samples,overall_prevalence,p_adjusted,sig_fdr,log10p,log10p_adjusted
s__GGB74484_SGB51879,0.0031180206280085115,103.37403718200508,-352.2926529515971,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.44554455445544555,0.005790609737730246,True,2.5061210159590326,2.237275703666441
s__Bifidobacterium_pseudolongum,0.0031180206280085245,107.79251232267329,-347.87417781092887,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.46534653465346537,0.005790609737730246,True,2.506121015959031,2.237275703666441
s__GGB70905_SGB112407,0.00311802062800853,107.7925123226733,-347.87417781092887,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.46534653465346537,0.005790609737730246,True,2.50612101595903,2.237275703666441
s__Sulfurospirillum_cavolei,0.0014635748068031944,112.71478788396138,-342.9519022496408,0.75,0.95,Schulz_2017_wastewater,0.2,Rowe_2017_hospital_wastewater,101,0.5742574257425742,0.005790609737730246,True,2.8345850748348713,2.237275703666441
s__GGB27187_SGB39409,0.0031180206280085362,111.08382746287538,-344.5828626707268,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.504950495049505,0.005790609737730246,True,2.506121015959029,2.237275703666441
s__GGB75360_SGB102770,0.0031180206280085245,96.36125917613549,-359.3054309574667,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.42574257425742573,0.005790609737730246,True,2.506121015959031,2.237275703666441
s__GGB82428_SGB112052,0.0031180206280085362,109.25580580186286,-346.41088433173934,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.4752475247524752,0.005790609737730246,True,2.506121015959029,2.237275703666441
s__GGB46437_SGB64294,0.003118020554490865,112.99679150577325,-342.66989862782896,0.85,0.95,Schulz_2017_wastewater,0.1,Rowe_2017_hospital_wastewater,101,0.48514851485148514,0.005790609737730246,True,2.506121026198961,2.237275703666441
s__GGB25377_SGB37325,0.0031180206280085362,111.08382746287538,-344.5828626707268,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.504950495049505,0.005790609737730246,True,2.506121015959029,2.237275703666441
s__GGB4567_SGB6307,0.002421056577510643,99.00560150118676,-356.6610886324154,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.594059405940594,0.005790609737730246,True,2.615995061440726,2.237275703666441
s__Lachnospira_eligens,0.0009347967298449747,92.97007423113556,-362.6966159024666,0.9166666666666666,1.0,Schulz_2017_wastewater,0.08333333333333333,Lekunberri_2018_river_wastewater,101,0.7128712871287128,0.005790609737730246,True,3.0292828155489233,2.237275703666441
s__Enorma_massiliensis,0.003118020628008555,110.8834927890211,-344.783197344581,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.49504950495049505,0.005790609737730246,True,2.5061210159590264,2.237275703666441
s__GGB28559_SGB41169,0.0031180206280085362,111.08382746287538,-344.5828626707268,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.504950495049505,0.005790609737730246,True,2.506121015959029,2.237275703666441
s__Polynucleobacter_sp_MWH_Jannik1A5,0.0031180206280083536,96.3612591761354,-359.3054309574667,0.9,1.0,Lekunberri_2018_river_wastewater,0.1,Rowe_2017_hospital_wastewater,101,0.5445544554455446,0.005790609737730246,True,2.5061210159590543,2.237275703666441
s__Providencia_rettgeri,0.0031180206280085115,107.79251232267332,-347.87417781092887,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.46534653465346537,0.005790609737730246,True,2.5061210159590326,2.237275703666441
s__GGB81705_SGB112955,0.003118020628008555,110.27840692084781,-345.38828321275435,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.48514851485148514,0.005790609737730246,True,2.5061210159590264,2.237275703666441
s__Aerococcaceae_bacterium_DSM_111176,0.003118020628008555,110.88349278902109,-344.783197344581,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.49504950495049505,0.005790609737730246,True,2.5061210159590264,2.237275703666441
s__GGB70901_SGB112556,0.003118020628008455,109.25580580186286,-346.41088433173934,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.4752475247524752,0.005790609737730246,True,2.50612101595904,2.237275703666441
s__Phocaeicola_coprocola,0.001458787985452292,115.43391535990202,-340.23277477370016,0.7,0.95,Schulz_2017_wastewater,0.25,Rowe_2017_hospital_wastewater,101,0.6336633663366337,0.005790609737730246,True,2.836007822183907,2.237275703666441
s__GGB8177_SGB12496,0.0009176110919315837,97.86275772554406,-357.80393240805813,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.5544554455445545,0.005790609737730246,True,3.037341345394969,2.237275703666441
s__GGB25723_SGB84803,0.0031180206280083536,96.3612591761354,-359.3054309574667,0.9,1.0,Lekunberri_2018_river_wastewater,0.1,Rowe_2017_hospital_wastewater,101,0.5445544554455446,0.005790609737730246,True,2.5061210159590543,2.237275703666441
s__GGB16269_SGB62104,0.0031180206280083536,96.3612591761354,-359.3054309574667,0.9,1.0,Lekunberri_2018_river_wastewater,0.1,Rowe_2017_hospital_wastewater,101,0.5445544554455446,0.005790609737730246,True,2.5061210159590543,2.237275703666441
s__Pseudanabaena_sp_lw0831,0.0031180206280085245,96.36125917613549,-359.3054309574667,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.42574257425742573,0.005790609737730246,True,2.506121015959031,2.237275703666441
s__GGB27181_SGB39400,0.00311802062800853,110.8834927890211,-344.7831973445811,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.5148514851485149,0.005790609737730246,True,2.50612101595903,2.237275703666441
s__Candidatus_Accumulibacter_SGB12625,0.0018782777210680811,95.86892293393996,-359.7977671996622,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.48514851485148514,0.005790609737730246,True,2.7262401927887194,2.237275703666441
s__GGB27186_SGB39407,0.003118020628008461,110.27840692084783,-345.38828321275435,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.48514851485148514,0.005790609737730246,True,2.5061210159590392,2.237275703666441
s__actinobacterium_SCGC_AAA027_J17,0.0031180206280083536,96.3612591761354,-359.3054309574667,0.9,1.0,Lekunberri_2018_river_wastewater,0.1,Rowe_2017_hospital_wastewater,101,0.5445544554455446,0.005790609737730246,True,2.5061210159590543,2.237275703666441
s__Pseudomonas_sp_DG56_2,0.003118020628008555,110.88349278902109,-344.7831973445811,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.5148514851485149,0.005790609737730246,True,2.5061210159590264,2.237275703666441
s__Candidatus_Nitrotoga_SGB102975,0.001463574806803207,99.21874441691092,-356.44794571669127,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.5445544554455446,0.005790609737730246,True,2.8345850748348678,2.237275703666441
s__GGB32963_SGB71265,0.00311802062800853,103.37403718200507,-352.29265295159706,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.44554455445544555,0.005790609737730246,True,2.50612101595903,2.237275703666441
s__GGB92736_SGB128655,0.0031180206280085245,96.36125917613549,-359.3054309574667,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.42574257425742573,0.005790609737730246,True,2.506121015959031,2.237275703666441
s__Nitrospira_lenta,0.0031180206280085245,96.36125917613549,-359.3054309574667,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.42574257425742573,0.005790609737730246,True,2.506121015959031,2.237275703666441
s__GGB25672_SGB61746,0.0031180206280083536,96.3612591761354,-359.3054309574667,0.9,1.0,Lekunberri_2018_river_wastewater,0.1,Rowe_2017_hospital_wastewater,101,0.5445544554455446,0.005790609737730246,True,2.5061210159590543,2.237275703666441
s__Methylorubrum_extorquens,0.0031180206280085362,103.3740371820051,-352.2926529515971,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.44554455445544555,0.005790609737730246,True,2.506121015959029,2.237275703666441
s__Cutibacterium_acnes,0.0031180206280085362,109.25580580186286,-346.41088433173934,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.4752475247524752,0.005790609737730246,True,2.506121015959029,2.237275703666441
s__GGB25202_SGB41940,0.0031180206280085362,111.08382746287538,-344.5828626707268,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.504950495049505,0.005790609737730246,True,2.506121015959029,2.237275703666441
s__Candidatus_Rhabdochlamydia_sp_T3358,0.003118020554490853,120.00956951164281,-335.65712062195934,0.75,0.95,Schulz_2017_wastewater,0.2,Rowe_2017_hospital_wastewater,101,0.504950495049505,0.005790609737730246,True,2.506121026198963,2.237275703666441
s__GGB25229_SGB37165,0.0031180206280085362,111.08382746287538,-344.5828626707268,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.504950495049505,0.005790609737730246,True,2.506121015959029,2.237275703666441
s__Polynucleobacter_yangtzensis,0.0015287946072795376,98.28683835666273,-357.37985177693935,0.85,1.0,Lekunberri_2018_river_wastewater,0.15,Rowe_2017_hospital_wastewater,101,0.6336633663366337,0.005790609737730246,True,2.8156508578950046,2.237275703666441
s__Brachymonas_denitrificans,0.0031180205544908478,116.90183608235495,-338.7648540512472,0.7999999999999999,0.95,Schulz_2017_wastewater,0.15,Rowe_2017_hospital_wastewater,101,0.49504950495049505,0.005790609737730246,True,2.5061210261989633,2.237275703666441
s__Brucella_intermedia,0.0031180206280083714,109.25580580186288,-346.41088433173934,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.5346534653465347,0.005790609737730246,True,2.506121015959052,2.237275703666441
s__Raoultella_terrigena,0.0009212127734373286,94.3817937800811,-361.28489635352105,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.504950495049505,0.005790609737730246,True,3.0356400487854374,2.237275703666441
s__GGB70913_SGB95372,0.0013232501058214044,87.26925907285295,-368.39743106074917,1.0,1.0,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.504950495049505,0.005790609737730246,True,2.8783580626058045,2.237275703666441
s__GGB29195_SGB41932,0.0031180206280085362,111.08382746287538,-344.5828626707268,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.504950495049505,0.005790609737730246,True,2.506121015959029,2.237275703666441
s__Lacticaseibacillus_rhamnosus,0.0031180206280085054,105.85134602522992,-349.8153441083723,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.45544554455445546,0.005790609737730246,True,2.5061210159590335,2.237275703666441
s__GGB28528_SGB41128,0.00311802062800853,110.8834927890211,-344.7831973445811,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.5148514851485149,0.005790609737730246,True,2.50612101595903,2.237275703666441
s__Aquabacterium_parvum,0.0031180206280085245,100.26630375271719,-355.400386380885,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.43564356435643564,0.005790609737730246,True,2.506121015959031,2.237275703666441
s__GGB31540_SGB44875,0.0031180206280085362,111.08382746287538,-344.5828626707268,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.504950495049505,0.005790609737730246,True,2.506121015959029,2.237275703666441
s__GGB24856_SGB81948,0.0031180206280083536,96.3612591761354,-359.3054309574667,0.9,1.0,Lekunberri_2018_river_wastewater,0.1,Rowe_2017_hospital_wastewater,101,0.5445544554455446,0.005790609737730246,True,2.5061210159590543,2.237275703666441
s__GGB46331_SGB64109,0.0031180206280083536,96.3612591761354,-359.3054309574667,0.9,1.0,Lekunberri_2018_river_wastewater,0.1,Rowe_2017_hospital_wastewater,101,0.5445544554455446,0.005790609737730246,True,2.5061210159590543,2.237275703666441
s__Pseudomonas_aeruginosa,0.00311802062800853,110.27840692084781,-345.38828321275435,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.5247524752475248,0.005790609737730246,True,2.50612101595903,2.237275703666441
s__GGB32865_SGB61406,0.002283206451083285,115.75044571297947,-339.9162444206227,0.7999999999999999,0.95,Schulz_2017_wastewater,0.15,Rowe_2017_hospital_wastewater,101,0.5643564356435643,0.005790609737730246,True,2.641454817150804,2.237275703666441
s__Limnohabitans_sp_Hippo3,0.0031180206280083536,96.3612591761354,-359.3054309574667,0.9,1.0,Lekunberri_2018_river_wastewater,0.1,Rowe_2017_hospital_wastewater,101,0.5445544554455446,0.005790609737730246,True,2.5061210159590543,2.237275703666441
s__GGB33037_SGB24024,0.0031180206280085245,96.36125917613549,-359.3054309574667,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.42574257425742573,0.005790609737730246,True,2.506121015959031,2.237275703666441
s__Candidatus_Methylopumilus_universalis,0.0031180206280083536,96.3612591761354,-359.3054309574667,0.9,1.0,Lekunberri_2018_river_wastewater,0.1,Rowe_2017_hospital_wastewater,101,0.5445544554455446,0.005790609737730246,True,2.5061210159590543,2.237275703666441
s__GGB34287_SGB47535,0.0031180206280085115,103.37403718200508,-352.2926529515971,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.44554455445544555,0.005790609737730246,True,2.5061210159590326,2.237275703666441
s__Limnohabitans_sp_Rim47,0.0031180206280083536,96.3612591761354,-359.3054309574667,0.9,1.0,Lekunberri_2018_river_wastewater,0.1,Rowe_2017_hospital_wastewater,101,0.5445544554455446,0.005790609737730246,True,2.5061210159590543,2.237275703666441
s__GGB56321_SGB113200,0.0031180206280085484,110.8834927890211,-344.7831973445811,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.49504950495049505,0.005790609737730246,True,2.5061210159590273,2.237275703666441
s__GGB82383_SGB113377,0.003118020628008466,105.8513460252299,-349.8153441083723,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.45544554455445546,0.005790609737730246,True,2.506121015959039,2.237275703666441
s__GGB41806_SGB58900,0.0009212127734373039,86.44118404617402,-369.22550608742813,1.0,1.0,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.5148514851485149,0.005790609737730246,True,3.035640048785449,2.237275703666441
s__Bacteroides_eggerthii,0.00122722770873479,89.59906691168064,-366.0676232219215,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.6633663366336634,0.005790609737730246,True,2.9110748476464243,2.237275703666441
s__Bifidobacterium_merycicum,0.0031180206280085362,110.8834927890211,-344.783197344581,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.49504950495049505,0.005790609737730246,True,2.506121015959029,2.237275703666441
s__GGB46525_SGB64386,0.0031180206280083536,96.3612591761354,-359.3054309574667,0.9,1.0,Lekunberri_2018_river_wastewater,0.1,Rowe_2017_hospital_wastewater,101,0.5445544554455446,0.005790609737730246,True,2.5061210159590543,2.237275703666441
s__GGB50122_SGB113622,0.00311802062800853,107.7925123226733,-347.87417781092887,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.46534653465346537,0.005790609737730246,True,2.50612101595903,2.237275703666441
s__Bifidobacterium_minimum,0.0031180206280085696,105.8513460252299,-349.8153441083723,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.45544554455445546,0.005790609737730246,True,2.506121015959024,2.237275703666441
s__GGB50148_SGB70210,0.003118020628008455,109.25580580186286,-346.41088433173934,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.4752475247524752,0.005790609737730246,True,2.50612101595904,2.237275703666441
s__Rhodoluna_limnophila,0.0031180206280083536,96.3612591761354,-359.3054309574667,0.9,1.0,Lekunberri_2018_river_wastewater,0.1,Rowe_2017_hospital_wastewater,101,0.5445544554455446,0.005790609737730246,True,2.5061210159590543,2.237275703666441
s__Limnohabitans_sp_2KL_3,0.0031180206280083536,96.3612591761354,-359.3054309574667,0.9,1.0,Lekunberri_2018_river_wastewater,0.1,Rowe_2017_hospital_wastewater,101,0.5445544554455446,0.005790609737730246,True,2.5061210159590543,2.237275703666441
s__GGB28558_SGB41168,0.003118020628008555,110.88349278902109,-344.783197344581,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.49504950495049505,0.005790609737730246,True,2.5061210159590264,2.237275703666441
s__Sphingorhabdus_wooponensis,0.0031180205544909284,103.24532276568239,-352.42136736791974,0.85,0.95,Schulz_2017_wastewater,0.1,Rowe_2017_hospital_wastewater,101,0.5346534653465347,0.005790609737730246,True,2.506121026198952,2.237275703666441
s__Sulfuricaulis_limicola,0.0031180206280085245,96.36125917613549,-359.3054309574667,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.42574257425742573,0.005790609737730246,True,2.506121015959031,2.237275703666441
s__Moraxella_osloensis,0.0014587879854522539,107.49330562839762,-348.1733845052045,0.75,1.0,Schulz_2017_wastewater,0.25,Rowe_2017_hospital_wastewater,101,0.6435643564356436,0.005790609737730246,True,2.8360078221839182,2.237275703666441
s__Stenotrophomonas_maltophilia,0.0031180206280085054,111.08382746287538,-344.5828626707268,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.504950495049505,0.005790609737730246,True,2.5061210159590335,2.237275703666441
s__Peptoniphilus_harei,0.003118020628008542,103.37403718200508,-352.2926529515971,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.44554455445544555,0.005790609737730246,True,2.506121015959028,2.237275703666441
s__GGB67134_SGB90850,0.001323250105821413,103.90479140489336,-351.76189872870873,0.9,1.0,Schulz_2017_wastewater,0.1,Rowe_2017_hospital_wastewater,101,0.5643564356435643,0.005790609737730246,True,2.878358062605802,2.237275703666441
s__Mesorhizobium_amorphae,0.00311802062800856,110.88349278902109,-344.783197344581,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.49504950495049505,0.005790609737730246,True,2.5061210159590255,2.237275703666441
s__GGB96995_SGB136899,0.003118020628008461,110.88349278902109,-344.7831973445811,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.5148514851485149,0.005790609737730246,True,2.5061210159590392,2.237275703666441
s__Jeotgalicoccus_psychrophilus,0.0031180206280085245,107.7925123226733,-347.87417781092887,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.46534653465346537,0.005790609737730246,True,2.506121015959031,2.237275703666441
s__Mycolicibacterium_SGB15729,0.0031180206280085245,103.37403718200507,-352.2926529515971,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.44554455445544555,0.005790609737730246,True,2.506121015959031,2.237275703666441
s__GGB25304_SGB37242,0.0031180206280085245,111.0838274628754,-344.5828626707268,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.504950495049505,0.005790609737730246,True,2.506121015959031,2.237275703666441
s__GGB43987_SGB61359,0.00311802062800853,110.8834927890211,-344.7831973445811,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.5148514851485149,0.005790609737730246,True,2.50612101595903,2.237275703666441
s__Kandleria_vitulina,0.003118020628008479,109.25580580186288,-346.41088433173934,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.4752475247524752,0.005790609737730246,True,2.506121015959037,2.237275703666441
s__GGB56540_SGB113048,0.003118020628008466,105.8513460252299,-349.8153441083723,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.45544554455445546,0.005790609737730246,True,2.506121015959039,2.237275703666441
s__GGB25454_SGB37409,0.00311802062800853,110.88349278902112,-344.7831973445811,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.49504950495049505,0.005790609737730246,True,2.50612101595903,2.237275703666441
s__GGB62611_SGB84818,0.0031180206280083536,96.3612591761354,-359.3054309574667,0.9,1.0,Lekunberri_2018_river_wastewater,0.1,Rowe_2017_hospital_wastewater,101,0.5445544554455446,0.005790609737730246,True,2.5061210159590543,2.237275703666441
s__Schaalia_sp_JY_X169,0.0022864349588091843,105.9499396672098,-349.71675046639234,0.8,1.0,Schulz_2017_wastewater,0.2,Rowe_2017_hospital_wastewater,101,0.5742574257425742,0.005790609737730246,True,2.6408411482881227,2.237275703666441
s__Corynebacterium_xerosis,0.00311802062800853,110.8834927890211,-344.7831973445811,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.5148514851485149,0.005790609737730246,True,2.50612101595903,2.237275703666441
s__GGB32215_SGB53459,0.0031180206280085362,111.08382746287538,-344.5828626707268,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.504950495049505,0.005790609737730246,True,2.506121015959029,2.237275703666441
s__Desulfobacter_postgatei,0.0009212127734373226,94.3817937800811,-361.28489635352105,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.504950495049505,0.005790609737730246,True,3.03564004878544,2.237275703666441
s__Phycicoccus_elongatus,0.003118020554490865,112.99679150577325,-342.66989862782896,0.85,0.95,Schulz_2017_wastewater,0.1,Rowe_2017_hospital_wastewater,101,0.48514851485148514,0.005790609737730246,True,2.506121026198961,2.237275703666441
s__Polynucleobacter_sp_AP_Ainpum_60_G11,0.0031180206280083536,96.3612591761354,-359.3054309574667,0.9,1.0,Lekunberri_2018_river_wastewater,0.1,Rowe_2017_hospital_wastewater,101,0.5445544554455446,0.005790609737730246,True,2.5061210159590543,2.237275703666441
s__GGB28570_SGB41183,0.00311802062800853,110.8834927890211,-344.7831973445811,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.5148514851485149,0.005790609737730246,True,2.50612101595903,2.237275703666441
s__Enterococcus_faecium,0.003118020628008555,110.88349278902109,-344.783197344581,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.49504950495049505,0.005790609737730246,True,2.5061210159590264,2.237275703666441
s__Aquirufa_lenticrescens,0.0031180206280083536,96.3612591761354,-359.3054309574667,0.9,1.0,Lekunberri_2018_river_wastewater,0.1,Rowe_2017_hospital_wastewater,101,0.5445544554455446,0.005790609737730246,True,2.5061210159590543,2.237275703666441
s__GGB81701_SGB112896,0.003118020628008466,110.27840692084783,-345.38828321275435,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.48514851485148514,0.005790609737730246,True,2.506121015959039,2.237275703666441
s__GGB25251_SGB37187,0.00311802062800853,110.8834927890211,-344.7831973445811,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.5148514851485149,0.005790609737730246,True,2.50612101595903,2.237275703666441
s__Acinetobacter_sp_ANC_4862,0.0031180206280085245,105.8513460252299,-349.81534410837224,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.45544554455445546,0.005790609737730246,True,2.506121015959031,2.237275703666441
s__GGB24768_SGB36661,0.0013655817470538266,110.6621527027308,-345.0045374308714,0.6,0.95,Schulz_2017_wastewater,0.35,Rowe_2017_hospital_wastewater,101,0.693069306930693,0.005790609737730246,True,2.864682296819202,2.237275703666441
s__GGB81827_SGB112396,0.003118020628008455,109.25580580186286,-346.41088433173934,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.4752475247524752,0.005790609737730246,True,2.50612101595904,2.237275703666441
s__Acinetobacter_kyonggiensis,0.000921212773437318,94.3817937800811,-361.28489635352105,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.504950495049505,0.005790609737730246,True,3.0356400487854422,2.237275703666441
s__GGB63067_SGB85311,0.0031180206280085245,96.36125917613549,-359.3054309574667,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.42574257425742573,0.005790609737730246,True,2.506121015959031,2.237275703666441
s__Aeromonas_sobria,0.0015287946072795185,98.28683835666271,-357.37985177693935,0.85,1.0,Lekunberri_2018_river_wastewater,0.15,Rowe_2017_hospital_wastewater,101,0.6336633663366337,0.005790609737730246,True,2.81565085789501,2.237275703666441
s__Synechococcus_sp_CS_1332,0.0031180206280085245,96.36125917613549,-359.3054309574667,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.42574257425742573,0.005790609737730246,True,2.506121015959031,2.237275703666441
s__Hydrogenophaga_sp_A37,0.00311802062800853,103.37403718200507,-352.29265295159706,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.44554455445544555,0.005790609737730246,True,2.50612101595903,2.237275703666441
s__GGB24430_SGB36273,0.0009212127734373164,94.3817937800811,-361.28489635352105,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.504950495049505,0.005790609737730246,True,3.035640048785443,2.237275703666441
s__Thioploca_ingrica,0.0031180206280085245,96.36125917613549,-359.3054309574667,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.42574257425742573,0.005790609737730246,True,2.506121015959031,2.237275703666441
s__GGB26588_SGB38766,0.0009212127734373261,94.3817937800811,-361.28489635352105,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.504950495049505,0.005790609737730246,True,3.0356400487854382,2.237275703666441
s__GGB25836_SGB37823,0.0018782777210680772,95.86892293393998,-359.7977671996622,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.48514851485148514,0.005790609737730246,True,2.7262401927887203,2.237275703666441
s__GGB16996_SGB25597,0.00311802062800853,103.37403718200507,-352.29265295159706,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.44554455445544555,0.005790609737730246,True,2.50612101595903,2.237275703666441
s__Pseudomonas_fragi,0.0026373986586520157,96.36125917613549,-359.3054309574667,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.4752475247524752,0.005790609737730246,True,2.578824219024595,2.237275703666441
s__GGB26951_SGB39152,0.0031180206280083536,96.3612591761354,-359.3054309574667,0.9,1.0,Lekunberri_2018_river_wastewater,0.1,Rowe_2017_hospital_wastewater,101,0.5445544554455446,0.005790609737730246,True,2.5061210159590543,2.237275703666441
s__Campylobacter_jejuni,0.0031180206280085184,107.7925123226733,-347.87417781092887,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.46534653465346537,0.005790609737730246,True,2.5061210159590313,2.237275703666441
s__GGB27182_SGB74830,0.003118020628008588,110.88349278902109,-344.7831973445811,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.49504950495049505,0.005790609737730246,True,2.506121015959022,2.237275703666441
